The     Blackberry Creek at            Yorkville
Coordinates: Lat:  41.67; Lon:  88.44
Surface:      182.0 km²
-----------------------------------------               
Fields                                                  
Date : date (YYYYMMDD)                                  
Qobs : observed discharges (in m^3/s)                   
Ptot : total precipitation over the basin (in mm)       
Fsol : fraction of solid precipitation (between 0 and 1)
Temp : averaged air temperature over the basin (in °C)  
PE   : potential evapotranspiration (in mm)             
-----------------------------------------               
    Date;      Qobs;  Ptot;   Fsol;  Temp;    PE;       
19881007;     0.198;   0.0; -99.00;   6.6;   1.1;
19881008;     0.178;   0.0; -99.00;   9.2;   1.4;
19881009;     0.178;   0.0; -99.00;  11.5;   1.6;
19881010;     0.170;   0.0; -99.00;  12.9;   1.7;
19881011;     0.164;   0.0; -99.00;   9.4;   1.4;
19881012;     0.241;   0.0; -99.00;   3.9;   0.8;
19881013;     0.164;   0.0; -99.00;   3.2;   0.8;
19881014;     0.187;   0.0; -99.00;   8.3;   1.2;
19881015;     0.187;   0.0; -99.00;  15.1;   1.8;
19881016;     0.193;   2.3; -99.00;  17.8;   2.0;
19881017;     0.283;   5.9; -99.00;  14.7;   1.7;
19881018;     1.246;  35.9; -99.00;  11.3;   1.4;
19881019;     0.736;   0.0; -99.00;   7.8;   1.1;
19881020;     0.481;   0.0; -99.00;   5.7;   0.9;
19881021;     0.396;   6.7; -99.00;   7.0;   1.0;
19881022;     0.368;   0.0; -99.00;   5.8;   0.9;
19881023;     0.510;  10.1; -99.00;   5.6;   0.9;
19881024;     0.538;   3.1; -99.00;   4.6;   0.8;
19881025;     0.510;   0.0; -99.00;   1.7;   0.5;
19881026;     0.425;   0.0; -99.00;   1.9;   0.5;
19881027;     0.368;   0.0; -99.00;   4.0;   0.7;
19881028;     0.340;   0.3; -99.00;   5.3;   0.8;
19881029;     0.368;   0.0; -99.00;   0.8;   0.4;
19881030;     0.368;   0.0; -99.00;  -1.6;   0.3;
19881031;     0.340;   0.0; -99.00;   1.1;   0.5;
19881101;     0.340;   0.0; -99.00;   4.1;   0.7;
19881102;     0.340;   0.0; -99.00;   2.9;   0.6;
19881103;     0.340;   0.0; -99.00;   5.4;   0.7;
19881104;     0.623;   8.4; -99.00;  10.4;   1.1;
19881105;     1.246;  18.0; -99.00;   8.6;   1.0;
19881106;     0.850;   2.2; -99.00;   1.6;   0.5;
19881107;     0.708;   0.9; -99.00;   1.1;   0.4;
19881108;     0.595;   3.2; -99.00;   3.7;   0.6;
19881109;     0.651;   0.0; -99.00;   5.7;   0.7;
19881110;     1.133;  25.5; -99.00;   6.5;   0.8;
19881111;     1.246;   0.0; -99.00;   3.9;   0.6;
19881112;     1.048;   0.0; -99.00;   3.1;   0.5;
19881113;     1.161;  12.1; -99.00;   5.1;   0.7;
19881114;     1.161;   0.0; -99.00;   7.0;   0.8;
19881115;     0.991;   0.0; -99.00;   9.7;   0.9;
19881116;     2.124;  25.1; -99.00;  10.2;   1.0;
19881117;     2.237;   0.0; -99.00;   2.2;   0.4;
19881118;     1.586;   0.0; -99.00;   4.2;   0.6;
19881119;     1.359;  11.0; -99.00;   6.3;   0.7;
19881120;     1.416;   0.1; -99.00;   3.9;   0.5;
19881121;     1.189;   0.0; -99.00;   0.4;   0.3;
19881122;     1.048;   0.0; -99.00;  -0.7;   0.3;
19881123;     0.906;   0.0; -99.00;   1.6;   0.4;
19881124;     0.821;   0.0; -99.00;   5.9;   0.6;
19881125;     0.765;   0.0; -99.00;   7.8;   0.7;
19881126;     0.821;  11.8; -99.00;   9.6;   0.8;
19881127;     0.934;   5.0; -99.00;   6.6;   0.7;
19881128;     0.991;   1.2; -99.00;  -0.8;   0.2;
19881129;     0.878;   0.0; -99.00;  -0.7;   0.2;
19881130;     0.821;   0.0; -99.00;   1.5;   0.4;
19881201;     0.765;   0.0; -99.00;  -3.2;   0.1;
19881202;     0.736;   0.0; -99.00;  -3.1;   0.1;
19881203;     0.708;   0.0; -99.00;   3.3;   0.5;
19881204;     0.680;   0.0; -99.00;   1.4;   0.3;
19881205;     0.651;   0.0; -99.00;   0.7;   0.3;
19881206;     0.651;   0.0; -99.00;   3.7;   0.5;
19881207;     0.623;   0.0; -99.00;   4.3;   0.5;
19881208;     0.595;   0.0; -99.00;  -2.3;   0.1;
19881209;     0.538;   0.0; -99.00;  -4.8;   0.0;
19881210;     0.538;   0.6; -99.00;  -6.5;   0.0;
19881211;     0.481;   0.0; -99.00; -10.9;   0.0;
19881212;     0.566;   0.0; -99.00;  -9.6;   0.0;
19881213;     0.566;   5.1; -99.00;  -3.6;   0.1;
19881214;     0.566;   0.0; -99.00;   2.4;   0.4;
19881215;     0.481;   0.0; -99.00;  -2.5;   0.1;
19881216;     0.425;   0.0; -99.00; -11.2;   0.0;
19881217;     0.538;   0.6; -99.00; -10.5;   0.0;
19881218;     0.510;   0.0; -99.00;  -7.7;   0.0;
19881219;     0.510;   0.0; -99.00;  -1.2;   0.2;
19881220;     0.595;   1.3; -99.00;   4.9;   0.5;
19881221;     0.538;   0.0; -99.00;   2.9;   0.4;
19881222;     0.538;   0.0; -99.00;  -0.3;   0.2;
19881223;     0.680;  12.2; -99.00;   3.1;   0.4;
19881224;     0.680;   0.0; -99.00;   2.6;   0.4;
19881225;     0.595;   3.4; -99.00;  -2.7;   0.1;
19881226;     0.510;   3.3; -99.00;  -4.3;   0.0;
19881227;     0.821;  22.8; -99.00;  -1.5;   0.2;
19881228;     1.586;   5.7; -99.00;  -5.8;   0.0;
19881229;     1.303;   0.0; -99.00; -11.2;   0.0;
19881230;     0.991;   0.0; -99.00;  -9.6;   0.0;
19881231;     0.793;   0.0; -99.00;  -9.6;   0.0;
19890101;     0.708;   0.0; -99.00;  -4.3;   0.0;
19890102;     0.623;   0.0; -99.00;  -5.7;   0.0;
19890103;     0.566;   0.0; -99.00;  -6.2;   0.0;
19890104;     0.538;   0.0; -99.00;  -7.1;   0.0;
19890105;     0.510;   0.0; -99.00;  -6.0;   0.0;
19890106;     0.538;   7.1; -99.00;  -0.5;   0.2;
19890107;     1.019;   0.0; -99.00;   1.7;   0.4;
19890108;     3.115;   2.0; -99.00;  -1.9;   0.2;
19890109;     2.209;   0.0; -99.00; -11.1;   0.0;
19890110;     1.699;   0.0; -99.00;  -5.3;   0.0;
19890111;     1.444;   0.0; -99.00;  -0.3;   0.3;
19890112;     1.557;   1.0; -99.00;   0.5;   0.3;
19890113;     1.642;   0.0; -99.00;  -4.3;   0.0;
19890114;     1.161;   0.0; -99.00;  -3.5;   0.1;
19890115;     0.991;   0.1; -99.00;  -2.1;   0.2;
19890116;     0.934;   0.0; -99.00;  -2.2;   0.2;
19890117;     0.878;   0.0; -99.00;   0.2;   0.3;
19890118;     0.850;   0.0; -99.00;   2.3;   0.4;
19890119;     0.850;   0.0; -99.00;   2.1;   0.4;
19890120;     0.878;   0.0; -99.00;   1.5;   0.4;
19890121;     0.850;   0.0; -99.00;  -3.9;   0.1;
19890122;     0.793;   0.0; -99.00;  -0.4;   0.3;
19890123;     0.765;   0.0; -99.00;   3.9;   0.5;
19890124;     0.765;   0.0; -99.00;   3.4;   0.5;
19890125;     0.765;   0.0; -99.00;   3.7;   0.5;
19890126;     0.850;   3.4; -99.00;   2.9;   0.5;
19890127;     0.934;   0.0; -99.00;   1.0;   0.4;
19890128;     0.878;   0.0; -99.00;   3.4;   0.5;
19890129;     0.878;   5.2; -99.00;   3.8;   0.6;
19890130;     1.218;   0.5; -99.00;   3.5;   0.6;
19890131;     1.359;   0.0; -99.00;   6.8;   0.8;
19890201;     1.274;   0.0; -99.00;   7.2;   0.8;
19890202;     1.189;   0.0; -99.00;  -2.5;   0.2;
19890203;     1.019;   0.1; -99.00;  -7.4;   0.0;
19890204;     0.680;   3.0; -99.00; -13.9;   0.0;
19890205;     0.623;   5.0; -99.00; -14.9;   0.0;
19890206;     0.906;   3.0; -99.00; -16.3;   0.0;
19890207;     0.821;   0.0; -99.00; -15.0;   0.0;
19890208;     0.793;   0.0; -99.00; -12.3;   0.0;
19890209;     0.736;   0.0; -99.00; -15.3;   0.0;
19890210;     0.708;   0.0; -99.00; -12.2;   0.0;
19890211;     0.736;   0.0; -99.00;  -7.9;   0.0;
19890212;     0.765;   0.0; -99.00;  -5.4;   0.0;
19890213;     0.708;   7.0; -99.00;  -3.0;   0.2;
19890214;     0.736;   0.0; -99.00;  -3.3;   0.1;
19890215;     0.680;   3.2; -99.00;  -3.9;   0.1;
19890216;     0.651;   0.0; -99.00;  -8.0;   0.0;
19890217;     0.623;   0.0; -99.00;  -9.0;   0.0;
19890218;     0.623;   0.0; -99.00;  -7.3;   0.0;
19890219;     0.623;   0.0; -99.00;  -5.0;   0.0;
19890220;     0.680;   1.0; -99.00;  -3.0;   0.2;
19890221;     0.623;   3.6; -99.00;  -4.1;   0.1;
19890222;     0.566;   0.0; -99.00;  -7.1;   0.0;
19890223;     0.538;   0.0; -99.00; -11.4;   0.0;
19890224;     0.566;   0.0; -99.00; -12.8;   0.0;
19890225;     0.623;   0.0; -99.00;  -8.7;   0.0;
19890226;     0.595;   1.7; -99.00;  -3.2;   0.2;
19890227;     0.566;   0.0; -99.00;  -7.9;   0.0;
19890228;     0.510;   0.0; -99.00;  -8.3;   0.0;
19890301;     0.481;   0.0; -99.00;  -8.4;   0.0;
19890302;     0.481;   1.1; -99.00;  -8.2;   0.0;
19890303;     0.510;   2.6; -99.00;  -4.3;   0.1;
19890304;     0.708;  13.5; -99.00;   0.8;   0.6;
19890305;     1.982;   0.0; -99.00;  -3.0;   0.2;
19890306;     1.557;   0.0; -99.00;  -5.4;   0.0;
19890307;     1.274;   0.0; -99.00;  -5.4;   0.0;
19890308;     1.161;   0.0; -99.00;  -5.1;   0.0;
19890309;     1.133;   0.0; -99.00;  -1.8;   0.3;
19890310;     1.897;   0.0; -99.00;   2.6;   0.8;
19890311;     3.228;   0.0; -99.00;   6.4;   1.2;
